filename,class,class_id,original_path,category,subcategory
Foot ulcer_Normal(Healthy skin)_0515.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\75.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0516.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\76.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0517.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\77.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0518.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\78.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0519.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\79.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0520.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\8.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0521.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\80.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0522.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\81.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0523.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\82 - Copy.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0524.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\82.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0525.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\83.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0526.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\84.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0527.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\85.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0528.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\86.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0529.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\87.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0530.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\88.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0531.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\89.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0532.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\9.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0533.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\90.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0534.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\91.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0535.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\92.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0536.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\93.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0537.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\94.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0538.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\95.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0539.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\96.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0540.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\97.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0541.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\98.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0542.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\99.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0543.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\1.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0544.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\10.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0545.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\100.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0546.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\101.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0547.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\102.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0548.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\103.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0549.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\104.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0550.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\105.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0551.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\106.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0552.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\107.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0553.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\108.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0554.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\109.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0555.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\11.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0556.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\110.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0557.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\111.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0558.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\112.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0559.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\113.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0560.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\114.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0561.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\115.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0562.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\116.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0563.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\117.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0564.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\118.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0565.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\119.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0566.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\12.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0567.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\120.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0568.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\121.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0569.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\122.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0570.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\123.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0571.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\124.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0572.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\125.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0573.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\126.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0574.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\127.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0575.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\128.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0576.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\129.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0577.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\13.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0578.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\130.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0579.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\131.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0580.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\132.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0581.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\133.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0582.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\134.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0583.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\135.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0584.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\136.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0585.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\137.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0586.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\138.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0587.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\139.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0588.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\14.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0589.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\140.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0590.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\141.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0591.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\142.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0592.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\143.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0593.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\144.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0594.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\145.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0595.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\146.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0596.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\147.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0597.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\148.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0598.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\149.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0599.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\15.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0600.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\150.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0601.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\151.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0602.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\152.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0603.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\153.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0604.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\154.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0605.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\155.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0606.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\156.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0607.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\157.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0608.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\158.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0609.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\159.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0610.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\16.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0611.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\160.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0612.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\161.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0613.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\162.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0614.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\163.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0615.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\164.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0616.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\165.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0617.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\166.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0618.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\167.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0619.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\168.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0620.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\169.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0621.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\17.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0622.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\170.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0623.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\171.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0624.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\172.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0625.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\173.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0626.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\174.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0627.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\175.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0628.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\176.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0629.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\177.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0630.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\178.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0631.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\179.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0632.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\18.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0633.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\180.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0634.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\181.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0635.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\182.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0636.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\183.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0637.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\184.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0638.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\185.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0639.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\186.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0640.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\187.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0641.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\188.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0642.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\189.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0643.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\19.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0644.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\190.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0645.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\191.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0646.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\192.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0647.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\193.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0648.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\194.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0649.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\195.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0650.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\196.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0651.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\197.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0652.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\198.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0653.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\199.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0654.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\2.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0655.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\20.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0656.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\200.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0657.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\201.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0658.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\202.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0659.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\203.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0660.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\204.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0661.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\205.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0662.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\206.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0663.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\207.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0664.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\208.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0665.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\209.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0666.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\21.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0667.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\210.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0668.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\211.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0669.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\212.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0670.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\213.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0671.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\214.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0672.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\215.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0673.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\216.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0674.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\217.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0675.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\218.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0676.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\219.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0677.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\22.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0678.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\220.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0679.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\221.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0680.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\222.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0681.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\223.jpg,Foot ulcer,Normal(Healthy skin)
Foot ulcer_Normal(Healthy skin)_0682.jpg,normal,0,Dataset\Foot ulcer\Normal(Healthy skin)\224.jpg,Foot ulcer,Normal(Healthy skin)
